Path, ID, TS_SCFenergy, TS_ZPEenergy, TS_INTenergy, TS_ENTenergy, TS_GIBenergy, R_Path, R_SCFenergy, R_ZPEenergy, R_INTenergy, R_ENTenergy, R_GIBenergy, P_Path, P_SCFenergy, P_ZPEenergy, P_INTenergy, P_ENTenergy, P_GIBenergy, NBasis, NAtoms, TS_deltaE, TS_deltaG, RXN_deltaE, RXN_deltaG, Imag, R_COdist, TS_COdist, P_COdist, R_CSdist, TS_CSdist, P_CSdist, R_MgO1dist, TS_MgO1dist, P_MgO1dist, R_MgO2dist, TS_MgO2dist, P_MgO2dist, R_EHdist, TS_EHdist, P_EHdist, R_OHdist, TS_OHdist, P_OHdist,4,5,6,7,8,9,10,11,38,40,41,42,43,44,46,63,64,65,66,67,68,69,70,71,72,73,74,89,90,91,92,93,94,95,96,117,118,119,120,139,141,142,143,144,145,146,147,148,169,170,172,173,174,175,198,199,300,301,302,402,403,411,441,458,484,498,Rrmsd,Rsam,Rcat,TSrmsd,TSsam,TScat,Prmsd,Psam,Pcat,ModelCharge,ModelType,OrigClusterID,NewClusterID
/home/tsmmers1/chem/comt/arpeggio/model-129-ts-001,Model-361-aa,-9112.322862,-9109.371837,-9109.212333,-9109.211389,-9109.565382,/home/tsmmers1/chem/comt/arpeggio/model-129-ts-001/irc1/1.out,-9112.341359,-9109.391031,-9109.231125,-9109.230181,-9109.58558,/home/tsmmers1/chem/comt/arpeggio/model-129-ts-001/irc2/1.out,-9112.351833,-9109.397165,-9109.23703,-9109.236085,-9109.592036,2244,361,11.60692697,12.67444698,-6.572608766,-4.051204559,-461.7622,2.68025105,2.033560397,1.484054255,1.821318396,2.301622363,3.039587689,2.120429387,2.098999976,2.082805022,2.093523015,2.168453104,2.320589446,1.04715283,1.034985827,1.023460768,1.469343128,1.501372156,1.531914896,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,0,C,RN,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.407,0.589,0.481,0.395,0.603,0.399,0.386,0.635,0.287,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-130-ts-001,Model-357-ac,-8997.824467,-8994.906976,-8994.749765,-8994.748821,-8995.097674,/home/tsmmers1/chem/comt/arpeggio/model-130-ts-001/irc1/1.out,-8997.842473,-8994.926125,-8994.768356,-8994.767412,-8995.118179,/home/tsmmers1/chem/comt/arpeggio/model-130-ts-001/irc2/1.out,-8997.853994,-8994.932237,-8994.774658,-8994.773714,-8995.123387,2217,357,11.29897643,12.86709255,-7.229128553,-3.26807208,-467.2661,2.655108939,2.018175218,1.482344712,1.818204471,2.287539431,3.030012278,2.122244476,2.102548376,2.083017607,2.095475573,2.165537438,2.332484704,1.050590384,1.037924561,1.025537451,1.455235797,1.485600626,1.516708666,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,N,0,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.454,0.425,0.417,0.445,0.45,0.352,0.448,0.489,0.207,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-136-ts-001,Model-371-aa,-9376.667432,-9373.635215,-9373.47097,-9373.470026,-9373.832485,/home/tsmmers1/chem/comt/arpeggio/model-136-ts-001/irc1/1.out,-9376.68589,-9373.654646,-9373.489869,-9373.488925,-9373.853941,/home/tsmmers1/chem/comt/arpeggio/model-136-ts-001/irc2/1.out,-9376.696256,-9373.660414,-9373.495563,-9373.494619,-9373.858636,2316,371,11.58257958,13.46385456,-6.504417255,-2.946159451,-463.7084,2.677119369,2.025935913,1.482934384,1.819702657,2.297262521,3.035820511,2.119430656,2.100675706,2.081903345,2.0996033,2.167354113,2.320633212,1.050658854,1.037658063,1.025202519,1.455654122,1.488855284,1.5232666,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.511,0.371,0.377,0.497,0.391,0.337,0.496,0.429,0.252,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-139-ts-001,Model-336-aa,-8481.337482,-8478.593388,-8478.443978,-8478.443033,-8478.779296,/home/tsmmers1/chem/comt/arpeggio/model-139-ts-001/irc2/1.out,-8481.35796,-8478.6117,-8478.462122,-8478.461177,-8478.798912,/home/tsmmers1/chem/comt/arpeggio/model-139-ts-001/irc1/1.out,-8481.357965,-8478.611705,-8478.462126,-8478.461181,-8478.798907,2081,336,12.85045099,12.30923616,-0.003344628,0.00313755,-251.952,2.96691991,2.583936163,2.966703414,1.816945145,2.202658121,1.81699286,2.098837088,2.102533792,2.09923594,2.052540403,2.096369449,2.052464072,1.38383069,1.366724575,1.383996051,1.076904564,1.080850691,1.076781699,0,0,0,0,0,0,0,0,R,RC,CN,N,0,0,0,0,0,0,C,CN,RN,0,0,C,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,R,0,RC,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.59,0.533,0.624,0.598,0.541,0.435,0.59,0.533,0.624,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-13-ts-001,Model-302-aa,-7497.159093,-7494.682498,-7494.54892,-7494.547975,-7494.856653,/home/tsmmers1/chem/comt/arpeggio/model-13-ts-001/irc1/1.out,-7497.180356,-7494.703041,-7494.568946,-7494.568001,-7494.879019,/home/tsmmers1/chem/comt/arpeggio/model-13-ts-001/irc2/1.out,-7497.186379,-7494.707574,-7494.57327,-7494.572326,-7494.883251,1841,302,13.3424753,14.03488866,-3.779248001,-2.65562232,-465.0839,2.679049381,2.004185302,1.481502235,1.823152763,2.335375141,3.10370957,2.29329255,2.256259336,2.242622491,2.009942251,2.06379639,2.154501056,None,None,None,0.966969199,0.967628268,0.968005503,0,0,0,0,0,0,0,0,R,R,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,C,CN,N,0,0,RC,CN,RN,0,0,0,0,0,RC,RN,0,0,R,0,R,0,S,S,S,0,0,W,0,0,0,0,0.644,0.74,0.509,0.631,0.754,0.484,0.612,0.799,0.623,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-140-ts-001,Model-352-aa,-9231.122162,-9228.269569,-9228.111504,-9228.110559,-9228.459565,/home/tsmmers1/chem/comt/arpeggio/model-140-ts-001/irc1/1.out,-9231.140343,-9228.288523,-9228.130086,-9228.129142,-9228.479159,/home/tsmmers1/chem/comt/arpeggio/model-140-ts-001/irc2/1.out,-9231.153404,-9228.297248,-9228.13859,-9228.137646,-9228.488453,2251,352,11.40879696,12.29543094,-8.195311975,-5.83207794,-461.907,2.700284788,2.043213285,1.482282047,1.813570805,2.277596834,3.050072178,2.118444037,2.086201401,2.068408854,2.094496754,2.168289916,2.326921853,2.41397818,2.412823987,2.400210458,1.521234786,1.547456236,1.569017727,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.513,0.233,0.629,0.493,0.276,0.327,0.483,0.336,0.146,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-143-ts-001,Model-346-aa,-9099.528382,-9096.744247,-9096.589975,-9096.589031,-9096.932865,/home/tsmmers1/chem/comt/arpeggio/model-143-ts-001/irc1/1.out,-9099.551008,-9096.764122,-9096.61015,-9096.609206,-9096.951162,/home/tsmmers1/chem/comt/arpeggio/model-143-ts-001/irc2/1.out,-9099.577168,-9096.787592,-9096.633359,-9096.632415,-9096.977332,2219,346,14.19830481,11.48155047,-16.4155612,-16.4219367,-464.9081,2.707628318,2.061432354,1.464996855,1.82233747,2.269510437,3.131177741,2.334154281,2.255938736,2.080400114,2.023779193,2.078250617,2.187660433,2.491535521,2.443681375,2.301995348,1.045567127,1.070638655,1.535579048,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,RCN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,W,0,0,0,0.732,0.387,0.561,0.551,0.392,0.488,0.457,0.442,0.598,-2,Arpeggio,4,4
/home/tsmmers1/chem/comt/arpeggio/model-144-ts-001,Model-342-aa,-8966.775375,-8964.005853,-8963.852447,-8963.851503,-8964.190072,/home/tsmmers1/chem/comt/arpeggio/model-144-ts-001/irc2/1.out,-8966.797097,-8964.028464,-8963.87471,-8963.873766,-8964.213429,/home/tsmmers1/chem/comt/arpeggio/model-144-ts-001/irc1/1.out,-8966.806316,-8964.032169,-8963.878496,-8963.877551,-8964.217149,2179,342,13.63079105,14.65675107,-5.785140192,-2.3343372,-457.637,2.748490701,2.022998497,1.484189184,1.815246799,2.319516878,3.058265044,2.125087556,2.091215314,2.059599344,2.073033795,2.151049831,2.297256692,2.365254799,2.337653567,2.286927208,1.476793507,1.532163301,1.620575737,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.494,0.36,0.546,0.487,0.371,0.432,0.461,0.396,0.454,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-149-ts-001,Model-364-aa,-9409.197032,-9406.246567,-9406.085222,-9406.084278,-9406.439067,/home/tsmmers1/chem/comt/arpeggio/model-149-ts-001/irc1/1.out,-9409.21918,-9406.268262,-9406.10649,-9406.105545,-9406.461574,/home/tsmmers1/chem/comt/arpeggio/model-149-ts-001/irc2/1.out,-9409.231033,-9406.276191,-9406.114458,-9406.113514,-9406.469376,2305,364,13.897784,14.12336757,-7.437731702,-4.895833019,-454.0016,2.73028749,2.015054066,1.483730862,1.818398419,2.337879867,3.04988445,2.283278939,2.242674006,2.145428105,2.058917264,2.130093869,2.258250425,2.990256469,2.979512342,2.486722553,1.042536212,1.05762954,1.683411753,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.665,0.324,0.53,0.651,0.364,0.422,0.64,0.396,0.279,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-154-ts-001,Model-364-ab,-9157.395982,-9154.445179,-9154.283441,-9154.282497,-9154.639722,/home/tsmmers1/chem/comt/arpeggio/model-154-ts-001/irc1/1.out,-9157.414307,-9154.46444,-9154.302312,-9154.301368,-9154.659995,/home/tsmmers1/chem/comt/arpeggio/model-154-ts-001/irc2/1.out,-9157.428932,-9154.474852,-9154.312399,-9154.311455,-9154.670736,2320,364,11.49908937,12.72151023,-9.17728355,-6.74008491,-465.1498,2.887523053,2.04394644,1.478179319,1.802461843,2.271711445,3.066586158,2.119067586,2.0984432,2.077417854,2.099838292,2.16700614,2.338701732,2.430748113,2.399356598,2.379856256,1.538744164,1.5240565,1.546885961,0,0,0,0,0,0,0,0,R,C,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.473,0.274,0.699,0.487,0.268,0.382,0.478,0.337,0.247,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-159-ts-001,Model-283-aa,-7495.572946,-7493.274485,-7493.144878,-7493.143933,-7493.439228,/home/tsmmers1/chem/comt/arpeggio/model-159-ts-001/irc2/1.out,-7495.599818,-7493.299852,-7493.169682,-7493.168738,-7493.466858,/home/tsmmers1/chem/comt/arpeggio/model-159-ts-001/irc1/1.out,-7495.606084,-7493.302748,-7493.172904,-7493.17196,-7493.468049,1797,283,16.86251147,17.3381013,-3.932228664,-0.74736441,-446.8174,2.875359412,2.024596145,1.486458349,1.817737472,2.375367522,3.205790462,2.14373376,2.140567648,2.110360714,1.998954241,2.058055405,2.167798324,2.524873103,2.482008094,2.326930673,1.055903974,1.087642494,1.559075719,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,RN,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,1.123,0.277,0.582,1.116,0.3,0.523,1.107,0.381,0.486,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-163-ts-001,Model-324-aa,-8507.409543,-8504.785882,-8504.641099,-8504.640154,-8504.963487,/home/tsmmers1/chem/comt/arpeggio/model-163-ts-001/irc1/1.out,-8507.432141,-8504.808913,-8504.663838,-8504.662894,-8504.986638,/home/tsmmers1/chem/comt/arpeggio/model-163-ts-001/irc2/1.out,-8507.440383,-8504.813397,-8504.667831,-8504.666887,-8504.99253,2067,324,14.18092279,14.52748401,-5.171824468,-3.69728892,-452.7114,2.810297357,2.045438842,1.485743997,1.817982002,2.34111768,3.231260153,2.127855552,2.101087357,2.081875304,2.070624722,2.144377266,2.291571563,2.382947348,2.359317962,2.335340958,1.457951504,1.492849861,1.536031963,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.62,0.295,0.516,0.603,0.314,0.432,0.6,0.391,0.415,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-164-ts-001,Model-317-aa,-8336.570807,-8334.011006,-8333.870219,-8333.869275,-8334.183208,/home/tsmmers1/chem/comt/arpeggio/model-164-ts-001/irc1/1.out,-8336.596884,-8334.035685,-8333.894741,-8333.893797,-8334.208165,/home/tsmmers1/chem/comt/arpeggio/model-164-ts-001/irc2/1.out,-8336.606465,-8334.042925,-8333.901257,-8333.900312,-8334.217475,2020,317,16.36328962,15.66076707,-6.012129383,-5.8421181,-433.1186,2.848695117,2.039780001,1.487571335,1.820475369,2.391650627,3.228781421,2.25944537,2.223340976,2.122367032,2.052299752,2.124094926,2.263049651,3.02457448,2.994579305,2.494957724,1.043133603,1.062284125,1.697520888,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,N,0,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.666,0.556,0.539,0.66,0.569,0.457,0.649,0.617,0.383,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-166-ts-001,Model-321-ac,-8451.079884,-8448.484827,-8448.342155,-8448.34121,-8448.659809,/home/tsmmers1/chem/comt/arpeggio/model-166-ts-001/irc1/1.out,-8451.102295,-8448.507566,-8448.364601,-8448.363656,-8448.682605,/home/tsmmers1/chem/comt/arpeggio/model-166-ts-001/irc2/1.out,-8451.111349,-8448.512797,-8448.369362,-8448.368418,-8448.689169,2047,321,14.06300738,14.30471796,-5.681575942,-4.11897564,-453.363,2.807603874,2.048038942,1.484868096,1.818413554,2.339514423,3.244729559,2.125876798,2.099327758,2.080594773,2.072248078,2.146407045,2.295230412,2.381866838,2.358633908,2.335936158,1.461866176,1.496439212,1.538187826,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.58,0.429,0.519,0.565,0.45,0.437,0.566,0.519,0.424,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-167-ts-001,Model-328-aa,-8407.274301,-8404.629549,-8404.483307,-8404.482362,-8404.808224,/home/tsmmers1/chem/comt/arpeggio/model-167-ts-001/irc1/1.out,-8407.296317,-8404.652654,-8404.505886,-8404.504942,-8404.83215,/home/tsmmers1/chem/comt/arpeggio/model-167-ts-001/irc2/1.out,-8407.307715,-8404.660037,-8404.512823,-8404.511878,-8404.84143,2114,328,13.81504053,15.01380426,-7.152484482,-5.8232928,-459.262,3.007872793,2.049721309,1.480897563,1.811675463,2.321398415,3.230319674,2.13063759,2.113120559,2.091246084,2.076685397,2.136490102,2.279249676,2.393709101,2.364087919,2.33720104,1.502213019,1.505329894,1.545578905,0,0,0,0,0,0,0,0,R,C,CN,RN,0,0,0,0,0,0,C,CN,CN,N,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.549,0.343,0.632,0.543,0.314,0.315,0.537,0.385,0.23,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-17-ts-001,Model-318-aa,-7950.823156,-7948.214603,-7948.073126,-7948.072182,-7948.39147,/home/tsmmers1/chem/comt/arpeggio/model-17-ts-001/irc2/1.out,-7950.846709,-7948.237853,-7948.096163,-7948.095219,-7948.416079,/home/tsmmers1/chem/comt/arpeggio/model-17-ts-001/irc1/1.out,-7950.858989,-7948.246852,-7948.104726,-7948.103782,-7948.425476,1950,318,14.77995011,15.44239359,-7.705559246,-5.89671147,-451.8323,2.927659804,2.095772943,1.480961179,1.816605195,2.335199996,3.293003194,2.084737745,2.083400523,2.059218039,2.053753771,2.157410495,2.39167146,1.063502396,1.052831351,1.033961707,1.425064165,1.432246482,1.481482555,0,0,0,0,0,0,0,0,R,RC,CN,N,0,0,0,0,0,0,C,CN,RN,0,0,0,R,0,0,0,R,0,0,0,0,0,0,0,C,N,0,0,R,0,RC,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.567,0.54,0.701,0.577,0.571,0.4,0.598,0.614,0.365,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-193-ts-001,Model-364-ac,-9205.827657,-9202.857814,-9202.697731,-9202.696787,-9203.051111,/home/tsmmers1/chem/comt/arpeggio/model-193-ts-001/irc1/1.out,-9205.845751,-9202.876875,-9202.716256,-9202.715312,-9203.071592,/home/tsmmers1/chem/comt/arpeggio/model-193-ts-001/irc2/1.out,-9205.857455,-9202.883247,-9202.722745,-9202.7218,-9203.077114,2269,364,11.35422869,12.85203231,-7.344370765,-3.46511022,-464.1676,2.665288314,2.027846953,1.483351901,1.820471876,2.294904337,3.042362173,2.117161779,2.097307904,2.079481549,2.097523617,2.16843433,2.335519357,1.049356094,1.037115638,1.025237369,1.460744272,1.491104617,1.52028755,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,N,0,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.439,0.545,0.422,0.429,0.56,0.37,0.436,0.59,0.225,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-197-ts-001,Model-378-aa,-9584.668275,-9581.583005,-9581.415938,-9581.414994,-9581.783063,/home/tsmmers1/chem/comt/arpeggio/model-197-ts-001/irc1/1.out,-9584.68711,-9581.602882,-9581.435324,-9581.434379,-9581.804544,/home/tsmmers1/chem/comt/arpeggio/model-197-ts-001/irc2/1.out,-9584.69729,-9581.608406,-9581.440762,-9581.439817,-9581.810471,2368,378,11.81919478,13.47954231,-6.387888648,-3.71925177,-463.2005,2.689599222,2.028559501,1.483236892,1.81903232,2.299514179,3.038118679,2.122857593,2.103676742,2.086060558,2.094079698,2.162244551,2.312779696,1.050154842,1.036573675,1.024112898,1.460343305,1.496660174,1.531881662,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.467,0.386,0.468,0.451,0.405,0.403,0.444,0.448,0.304,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-1-ts-001,Model-585-aa,-14749.69736,-14744.90683,-14744.65527,-14744.65433,-14745.18071,/home/tsmmers1/chem/comt/arpeggio/model-1-ts-001/irc2/1.out,-14749.7191,-14744.92754,-14744.67563,-14744.67468,-14745.20215,/home/tsmmers1/chem/comt/arpeggio/model-1-ts-001/irc1/1.out,-14749.72778,-14744.93212,-14744.68002,-14744.67907,-14745.20748,3662,585,13.63993387,13.4538144,-5.448732081,-3.34086324,-451.7215,2.711042504,2.016850304,1.488023255,1.818260659,2.33861184,3.060460724,2.183602652,2.1654675,2.108288445,2.081271593,2.146733283,2.276555078,1.413922719,1.342860443,1.034842413,1.068247754,1.108235685,1.504569341,0,0,0,0,0,0,0,0,R,RC,RCN,RCN,N,0,R,0,RC,CN,CN,CN,RCN,CN,CN,RCN,RN,0,0,RC,RCN,RCN,RN,0,0,R,0,C,RCN,RCN,RN,R,RC,RCN,RCN,RN,0,R,0,0,RC,RN,0,C,RN,0,RC,RN,S,S,S,W,W,W,W,W,W,W,0.409,0.315,0.344,0.403,0.326,0.291,0.405,0.366,0.235,0,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-202-ts-001,Model-374-aa,-9673.534116,-9670.501,-9670.335058,-9670.334113,-9670.697921,/home/tsmmers1/chem/comt/arpeggio/model-202-ts-001/irc1/1.out,-9673.555872,-9670.52218,-9670.355811,-9670.354866,-9670.72033,/home/tsmmers1/chem/comt/arpeggio/model-202-ts-001/irc2/1.out,-9673.560295,-9670.525708,-9670.359031,-9670.358087,-9670.724759,2377,374,13.65217659,14.06187159,-2.775803035,-2.77924179,-450.6323,2.74071167,2.024382301,1.492124735,1.818807371,2.337188109,3.069870419,2.280998706,2.240963452,2.237260118,2.060656366,2.13226867,2.239554914,2.99919407,2.986267497,2.905926681,1.040020324,1.053814247,1.099542973,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.629,0.253,0.531,0.616,0.293,0.419,0.61,0.347,0.331,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-209-ts-001,Model-331-aa,-8715.407098,-8712.730921,-8712.583173,-8712.582229,-8712.911361,/home/tsmmers1/chem/comt/arpeggio/model-209-ts-001/irc1/1.out,-8715.429545,-8712.753928,-8712.605818,-8712.604874,-8712.934741,/home/tsmmers1/chem/comt/arpeggio/model-209-ts-001/irc2/1.out,-8715.438232,-8712.75871,-8712.61016,-8712.609215,-8712.941186,2119,331,14.08579855,14.6711838,-5.451405273,-4.044301951,-453.2704,2.80841939,2.046410661,1.485358408,1.817915743,2.338528044,3.228491156,2.128050162,2.1009043,2.081647057,2.070540895,2.143174462,2.28998602,2.382652313,2.359154725,2.335752167,1.460282776,1.493816811,1.537733505,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.611,0.281,0.52,0.591,0.301,0.432,0.589,0.379,0.418,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-20-ts-001,Model-302-ab,-7940.847628,-7938.412197,-7938.277668,-7938.276724,-7938.581848,/home/tsmmers1/chem/comt/arpeggio/model-20-ts-001/irc2/1.out,-7940.864054,-7938.42694,-7938.292027,-7938.291082,-7938.596879,/home/tsmmers1/chem/comt/arpeggio/model-20-ts-001/irc1/1.out,-7940.913782,-7938.472486,-7938.337755,-7938.336811,-7938.642538,1916,302,10.30749181,9.43210281,-31.20488631,-28.65147909,-469.5793,2.731473324,2.058871102,1.450546108,1.821577313,2.261503662,3.839654761,2.213208116,2.17211058,2.088708206,2.031590755,2.079692793,2.184610772,2.595764384,2.559179579,2.427685696,1.062800873,1.111921164,1.508660442,0,0,0,0,0,0,0,0,0,R,0,R,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,0,0,0,0,0.539,0.587,0.69,0.52,0.604,0.557,0.557,0.79,0.557,-2,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-215-ts-001,Model-397-aa,-9932.89131,-9929.641736,-9929.466828,-9929.465884,-9929.849569,/home/tsmmers1/chem/comt/arpeggio/model-215-ts-001/irc1/1.out,-9932.909156,-9929.660513,-9929.485161,-9929.484217,-9929.868709,/home/tsmmers1/chem/comt/arpeggio/model-215-ts-001/irc2/1.out,-9932.921403,-9929.667336,-9929.492254,-9929.49131,-9929.874242,2465,397,11.19888231,12.0105414,-7.685096145,-3.47201283,-466.8903,2.665653645,2.02168999,1.481753131,1.817159186,2.283535508,3.031739546,2.121844871,2.103068947,2.08334066,2.096627874,2.164391194,2.333654136,1.051023331,1.038495619,1.025589134,1.45248041,1.482122607,1.51661139,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.479,0.313,0.417,0.472,0.347,0.347,0.478,0.39,0.211,-1,Arpeggio,5,5
